name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
P01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P40	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T51	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T55	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T56	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T57	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T58	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T59	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T63	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T64	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
Dv1	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv2	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv3	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv4	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv5	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv6	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv7	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Dv8	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da1	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da2	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da3	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da4	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da5	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da6	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da7	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
Da8	SEEG	µV	468	0.15	G2	depth	2048	n/a	good	included
el081	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el082	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el083	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el084	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el085	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el086	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el087	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el088	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
AH+	OTHER	µV	468	0.15	AH-	other	2048	n/a	bad	not recording
ECG+	ECG	µV	468	0.15	ECG-	other	2048	n/a	good	not included
orb+	EOG	µV	468	0.15	orb-	other	2048	n/a	good	not included
emg1+	EMG	µV	468	0.15	emg1-	other	2048	n/a	good	not included
emg2+	EMG	µV	468	0.15	emg2-	other	2048	n/a	good	not included
el094	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el095	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el096	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el097	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el098	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el099	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el100	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el101	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
