name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
T01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O40	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O51	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O55	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O56	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O57	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O58	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O59	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O63	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
O64	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
xx01	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx02	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx03	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx04	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx05	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx06	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx07	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx08	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx09	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx10	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx11	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx12	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx13	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx14	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx15	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx16	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx17	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx18	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx19	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
