name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
TP01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP25	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
TP26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
