name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
P01	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P02	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P03	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P04	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P05	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P06	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P07	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P08	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P09	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P10	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P11	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P12	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P13	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P14	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P15	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P16	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P17	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P18	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P19	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P20	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P21	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P22	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P23	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P24	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P25	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P26	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P27	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P28	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P29	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P30	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P31	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P32	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P33	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P34	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P35	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P36	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P37	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P38	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P39	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P40	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P41	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P42	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P43	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P44	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P45	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P46	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
P47	ECOG	µV	538	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
P48	ECOG	µV	538	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
OT01	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT02	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT03	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT04	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT05	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT06	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT07	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT08	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT09	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT10	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT11	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT12	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT13	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT14	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT15	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
OT16	ECOG	µV	538	0.15	G2	grid	2048	n/a	good	included
