name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
T01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
vT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
x1	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
x2	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
x3	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
x4	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
sTm1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTm2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTm3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTm4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
xx1	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx2	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx3	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xx4	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
sTa1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTa2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTa3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTa4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
sTov1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTov8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sToa1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sToa8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
xxx1	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
xxx2	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
