name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
vT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
OT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
el025	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el026	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el027	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el028	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el029	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el030	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el031	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el032	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
IH1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
