name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
C01	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C02	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C03	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C04	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C05	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C06	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C07	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C08	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C09	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C10	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C11	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C12	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C13	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C14	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C15	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C16	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C17	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C18	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C19	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C20	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C21	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C22	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C23	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C24	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C25	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C26	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C27	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C28	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C29	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C30	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C31	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C32	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C33	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C34	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C35	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C36	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C37	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C38	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C39	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C40	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C41	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C42	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C43	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C44	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C45	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C46	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C47	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
C48	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH49	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH50	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH51	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH52	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH53	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH54	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH55	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH56	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH57	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH58	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH59	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH60	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH61	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH62	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH63	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH64	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
IH1	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH2	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH3	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH4	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH5	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH6	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH7	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
IH8	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z1	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z2	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z3	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z4	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z5	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z6	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z7	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z8	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z9	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z10	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z11	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z12	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z13	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z14	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z15	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z16	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z17	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z18	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z19	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z20	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z21	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z22	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z23	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z24	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z25	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z26	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z27	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z28	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z29	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z30	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z31	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z32	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z33	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z34	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z35	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z36	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z37	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
z38	OTHER	µV	134	0.15	G2	other	512	n/a	bad	not recording
