name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
T01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T29	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T31	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
T32	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
Oc1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
SOT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
SOT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
SOT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
SOT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
SOT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
SOT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	On cyst
SOT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	On cyst
SOT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	On cyst
sTa1	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
sTa2	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
sTa3	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
sTa4	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
sTa5	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
sTa6	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
sTa7	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	On cyst
sTa8	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
sTv1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sTv8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
C01	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C02	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C03	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C04	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C05	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C06	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C07	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
C08	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
HF09	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF10	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF11	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF12	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF13	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF14	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF15	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
HF16	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
IH1	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
