name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
HC01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HC32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC40	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
LC41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC51	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC55	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC56	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC57	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC58	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC59	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC63	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
LC64	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
el65	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el66	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el67	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el68	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el69	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el70	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el71	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
