name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
HP01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
HP16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
elA17	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA18	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA19	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA20	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA21	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA22	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA23	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA24	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
AH+	OTHER	µV	468	0.15	AH-	other	2048	n/a	bad	not recording
ECG+	ECG	µV	468	0.15	ECG-	other	2048	n/a	good	not included
orb+	EOG	µV	468	0.15	orb-	other	2048	n/a	good	not included
emg1+	EMG	µV	468	0.15	emg1-	other	2048	n/a	good	not included
emg2+	EMG	µV	468	0.15	emg2-	other	2048	n/a	good	not included
emg3+	EMG	µV	468	0.15	emg3-	other	2048	n/a	good	not included
elA31	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elA32	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
C01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C08	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
C09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C16	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
C17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C24	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
C25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C32	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
thor+	OTHER	Adim.	468	0.15	thor-	other	2048	n/a	bad	not recording
abdo+	OTHER	Adim.	468	0.15	abdo-	other	2048	n/a	bad	not recording
xyz+	OTHER	Adim.	468	0.15	xyz-	other	2048	n/a	bad	not recording
MKR+	TRIG	µV	468	0.15	MKR-	other	2048	n/a	good	not included
