name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
TP01	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP02	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP03	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP04	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP05	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP06	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP07	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP08	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP09	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP10	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP11	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP12	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP13	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP14	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP15	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP16	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP17	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP18	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP19	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP20	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP21	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP22	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP23	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP24	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP25	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP26	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP27	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP28	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP29	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP30	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP31	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TP32	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPv1	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv2	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv3	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv4	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv5	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv6	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv7	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPv8	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
TPa1	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa2	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa3	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa4	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa5	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa6	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa7	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa8	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa9	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa10	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa11	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa12	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa13	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa14	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa15	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
TPa16	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
Oc1	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc2	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc3	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc4	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc5	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc6	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc7	ECOG	µV	134	0.15	G2	strip	512	n/a	good	included
Oc8	ECOG	µV	134	0.15	G2	strip	512	n/a	bad	electrode on top of other electrode
P01	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
P02	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
P03	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
P04	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
P05	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
P06	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
P07	ECOG	µV	134	0.15	G2	grid	512	n/a	good	included
