name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
TP1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP9	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TP32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPv1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPv8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TPa1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa9	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
TPa16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
