name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
P01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P26	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
P27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P40	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P51	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P55	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P56	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P57	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P58	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P59	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P63	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P64	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
Oc1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
Oc8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
PB8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
sT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ECG1	ECG	µV	468	0.15	G2	other	2048	n/a	good	not included
ECG2	ECG	µV	468	0.15	G2	other	2048	n/a	good	not included
AH1	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
AH2	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
orb1	EOG	µV	468	0.15	G2	other	2048	n/a	good	not included
