name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
IHv01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHv16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
IHa8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AH+	OTHER	µV	468	0.15	AH-	other	2048	n/a	bad	not recording
ECG+	ECG	µV	468	0.15	ECG-	other	2048	n/a	good	not included
orb+	EOG	µV	468	0.15	orb-	other	2048	n/a	good	not included
EMG4+	EMG	µV	468	0.15	EMG4-	other	2048	n/a	good	not included
P01	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
P02	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
P03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
thor+	OTHER	Adim.	468	0.15	thor-	other	2048	n/a	bad	not recording
abdo+	OTHER	Adim.	468	0.15	abdo-	other	2048	n/a	bad	not recording
xyz+	OTHER	Adim.	468	0.15	xyz-	other	2048	n/a	bad	not recording
MKR+	TRIG	µV	468	0.15	MKR-	other	2048	n/a	good	not included
