name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
T01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T09	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T25	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T40	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T46	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT51	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT55	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
AT56	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
AT57	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT58	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT59	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT63	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
AT64	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
F01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
x1	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
x2	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
x3	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
