name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
AT1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT9	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OB1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
OB6	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
OB7	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
OB8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
TOB1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TOB2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TOB3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TOB4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TOB5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
TOB6	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
TOB7	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
TOB8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
ATB1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ATB2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ATB3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ATB4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ATB5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ATB6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
ATB7	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
ATB8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
el057	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el058	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
D1	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D2	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D3	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D4	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D5	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D6	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
sT1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
sT8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
vT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
el081	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el082	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el083	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el084	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el085	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el086	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el087	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el088	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
AH+	OTHER	µV	468	0.15	AH-	other	2048	n/a	bad	not recording
ECG+	ECG	µV	468	0.15	ECG-	other	2048	n/a	good	not included
orb+	EOG	µV	468	0.15	orb-	other	2048	n/a	good	not included
emg+	EMG	µV	468	0.15	emg-	other	2048	n/a	good	not included
R1+	OTHER	µV	468	0.15	R1-	other	2048	n/a	bad	not recording
R2+	OTHER	µV	468	0.15	R2-	other	2048	n/a	bad	not recording
el095	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el096	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el097	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el098	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el099	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el100	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el101	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el102	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el103	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
