name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
T01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT40	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT51	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT55	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT56	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT57	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT58	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT59	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT63	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
OT64	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
P01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
vT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
vT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
