name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
PT01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT25	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
PT26	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
PT27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
PT32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T34	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T40	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
T41	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T44	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T45	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
T46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T48	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	electrode on top of other electrode
el049	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el050	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el051	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
P52	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P53	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P54	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P55	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P56	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
el057	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el058	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el059	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
P60	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P61	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P62	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P63	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
P64	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
MKR1+	TRIG	µV	468	0.15	MKR1-	other	2048	n/a	good	not included
sT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
sT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
aT1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
aT8	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
el081	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el082	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el083	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el084	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el085	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el086	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el087	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el088	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
AH+	OTHER	µV	468	0.15	AH-	other	2048	n/a	bad	not recording
ECG+	ECG	µV	468	0.15	ECG-	other	2048	n/a	good	not included
orb+	EOG	µV	468	0.15	orb-	other	2048	n/a	good	not included
emg+	EMG	µV	468	0.15	emg-	other	2048	n/a	good	not included
el093	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el094	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el095	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el096	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el097	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el098	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el099	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el100	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el101	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el102	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el103	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el104	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el105	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el106	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el107	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el108	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el109	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el110	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el111	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el112	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el113	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
el114	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
