name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
C01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C10	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
C11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C14	ECOG	µV	468	0.15	G2	grid	2048	n/a	bad	noisy (visual assessment)
C15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
C32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH1	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH2	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH3	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH4	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH5	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH6	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH7	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH8	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH9	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
CH16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
elB17	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
elB18	OTHER	µV	468	0.15	G2	other	2048	n/a	bad	not recording
D1	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D2	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D3	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D4	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D5	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
D6	ECOG	µV	468	0.15	G2	depth	2048	n/a	good	included
IH1	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH2	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH3	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH4	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH5	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH6	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH7	ECOG	µV	468	0.15	G2	strip	2048	n/a	good	included
IH8	ECOG	µV	468	0.15	G2	strip	2048	n/a	bad	electrode on top of other electrode
thor+	OTHER	Adim.	468	0.15	thor-	other	2048	n/a	bad	not recording
abdo+	OTHER	Adim.	468	0.15	abdo-	other	2048	n/a	bad	not recording
xyz+	OTHER	Adim.	468	0.15	xyz-	other	2048	n/a	bad	not recording
MKR+	TRIG	µV	468	0.15	MKR-	other	2048	n/a	good	not included
